id,token,voter,grantAddress,amount,amountUSD,coefficient,last_score_timestamp,rawScore
0x6082f9f28d8ec6b6cd4d9b911bed1c3551760becdd7eb5e5eac828f5ca38286f,0x0000000000000000000000000000000000000000,0x98e0becd1c45f3d32c94ec3a55fb2bee03167597,0xfa2ba43521c72cc5594d725373b0c03fa3661922,1180000000000000.0,1.98980311,1,2023-08-12T22:37:54,29.154
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x97d25ce39d27fbafc60c3bf50f2675c0eed71b5c,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0xd43d2f8c0d8844154583e20fbaa30ed1c1cccdba,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x4c1a316de360e08817eb88dd31a0e7305005fb65,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x5041a1c1dcc760337e99b03db60feaf5f6f6c802,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0xfa2ba43521c72cc5594d725373b0c03fa3661922,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0xa1f01e5cc9562ed061b0e3dddd3e82ef69a1cebd,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x65f1303c261e34b7b99f0136ccbd58dedf6cefe9,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x0035cc37599241d007d0aba1fb931c5fa757f7a1,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x80b1b27e94ddbd687f5200dd48c408d7e5f53740,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0x1d5214768d25fc4e4ffa19ee3d3584761edf518b38c4b6f66a7196df75355364,0x0000000000000000000000000000000000000000,0x5f842a6c2adccbf6c7628d8e96962cb171bd9dbc,0x4f8c531df3d97c6cd437ac8dfe756975445d1161,100000000000000.0,0.17964701,0,2023-08-28T15:52:36,27.695
0xa22765d8bf20e3235393ee1333ab2c3d5e225e4c694b34dd8cf7bce5f541118b,0x0000000000000000000000000000000000000000,0xc191a29203a83eec8e846c26340f828c68835715,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,1000000000000000.0,1.66719452,0,2023-08-18T04:36:30,61.004
0xb62968950aada72874bd268b0f5662667d7f45f9e56c71f7c59bb454aa85e985,0x0000000000000000000000000000000000000000,0x37f749ae2e7a28efe14bed6ccca5272527e43112,0x80b1b27e94ddbd687f5200dd48c408d7e5f53740,1000000000000000.0,1.66399825,0,2023-08-21T16:21:36,62.263
0xf1b392870b7213aab65886e898263681359a304e9189a8ea7888c646aef1ae66,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xf1541dc2f93d961635e9c4b148ef671f21c30b8d,0x99d5ce23335bffc8289f67eb2723270776f2785e,1.5e+18,1.49935552,0,2023-08-17T23:33:31,15.659
0xf1b392870b7213aab65886e898263681359a304e9189a8ea7888c646aef1ae66,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xf1541dc2f93d961635e9c4b148ef671f21c30b8d,0x763d7d362b59aea3858a92a302e18cd41b1252d4,1.5e+18,1.49935552,0,2023-08-17T23:33:31,15.659
0xf1b392870b7213aab65886e898263681359a304e9189a8ea7888c646aef1ae66,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xf1541dc2f93d961635e9c4b148ef671f21c30b8d,0xd43d2f8c0d8844154583e20fbaa30ed1c1cccdba,1.5e+18,1.49935552,0,2023-08-17T23:33:31,15.659
0xf1b392870b7213aab65886e898263681359a304e9189a8ea7888c646aef1ae66,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xf1541dc2f93d961635e9c4b148ef671f21c30b8d,0x80b1b27e94ddbd687f5200dd48c408d7e5f53740,1.5e+18,1.49935552,0,2023-08-17T23:33:31,15.659
0x66e19b8bc8f924303f6766667a6a619947492c4b7158b304020cb7fd5c617750,0x0000000000000000000000000000000000000000,0x0afbea5597875c33047ab0004575f636e652c49e,0x0035cc37599241d007d0aba1fb931c5fa757f7a1,2000000000000000.0,3.28474661,0,2023-08-18T10:46:36,26.849
0x66e19b8bc8f924303f6766667a6a619947492c4b7158b304020cb7fd5c617750,0x0000000000000000000000000000000000000000,0x0afbea5597875c33047ab0004575f636e652c49e,0xfa2ba43521c72cc5594d725373b0c03fa3661922,2000000000000000.0,3.28474661,0,2023-08-18T10:46:36,26.849
0xd9902e610d03f227dac89632c047d0f0bc8ce77ecaf7df8f424e56d9cb7802ea,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0x579751636aeca8df615d534a0ce512d247f4c255,0x5041a1c1dcc760337e99b03db60feaf5f6f6c802,1.2e+18,1.19985163,1,2023-08-24T09:14:07,30.297
0xd9902e610d03f227dac89632c047d0f0bc8ce77ecaf7df8f424e56d9cb7802ea,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0x579751636aeca8df615d534a0ce512d247f4c255,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,1.2e+18,1.19985163,1,2023-08-24T09:14:07,30.297
0x529867ab73c340309c6f702d6aab5aa2983dcf512684dcad3f1dadbdaaa3afb2,0x0000000000000000000000000000000000000000,0x528d8e4f9b4dd4cf40617a1ac42487513c861f22,0x5041a1c1dcc760337e99b03db60feaf5f6f6c802,3000000000000000.0,5.4345605,0,2023-08-15T19:50:54,21.886
0x529867ab73c340309c6f702d6aab5aa2983dcf512684dcad3f1dadbdaaa3afb2,0x0000000000000000000000000000000000000000,0x528d8e4f9b4dd4cf40617a1ac42487513c861f22,0x99d5ce23335bffc8289f67eb2723270776f2785e,3000000000000000.0,5.4345605,0,2023-08-15T19:50:54,21.886
0x529867ab73c340309c6f702d6aab5aa2983dcf512684dcad3f1dadbdaaa3afb2,0x0000000000000000000000000000000000000000,0x528d8e4f9b4dd4cf40617a1ac42487513c861f22,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,3000000000000000.0,5.4345605,0,2023-08-15T19:50:54,21.886
0xa00d0e6dd545249ed762ed9be82d791c5bd6674462a64f18a8ddda503807ce8a,0x0000000000000000000000000000000000000000,0x37f4d11be5536a30c64305e81e324ee2bbe176a5,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,700000000000000.0,1.17060805,0,2023-08-17T00:09:29,36.735
0xa00d0e6dd545249ed762ed9be82d791c5bd6674462a64f18a8ddda503807ce8a,0x0000000000000000000000000000000000000000,0x37f4d11be5536a30c64305e81e324ee2bbe176a5,0x5041a1c1dcc760337e99b03db60feaf5f6f6c802,700000000000000.0,1.17060805,0,2023-08-17T00:09:29,36.735
0x13cdb98729f49ada3b1ac24978317b8b6721cc81022ae171b7cd4717e7eef643,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0x2e1168a28d12c3c26a56f6b490a60d790dc99f23,0xfa2ba43521c72cc5594d725373b0c03fa3661922,1.05e+18,1.04988592,1,2023-08-28T15:40:47,20.426
0x4e96f34341b338a3bfa4467bbf9414a6ca0ce79be1f7041feb55f1ee318e4e57,0x0000000000000000000000000000000000000000,0xaac61d1484c016a69a4563a124f3f03f160ccbd7,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,580000000000000.0,0.95665271,0,2023-08-27T17:21:50,16.056
0x35c5106d945de9e04ad4505791c99e22a0f62ef62f554abaf00737eb1991eb28,0x0000000000000000000000000000000000000000,0x44404aac070ddff3a207d160d05eee0645785a79,0x4c1a316de360e08817eb88dd31a0e7305005fb65,11530000000000.0,0.01904536,0,2023-08-17T06:57:02,36.225
0x2cc03dbf1121342a12e0e052a0af03927e9b2d3dc4b4786c59010852d4158f4f,0x0000000000000000000000000000000000000000,0x8028c59d90693a372dbcaa38aa43db0d24c8407c,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,637000000000000.0,1.05264781,1,2023-08-09T08:26:29,20.307
0x98d6f997e52888d334b7b31b5532cdcb20fb6e42ccfedbb1bfcdb679a04f5476,0x0000000000000000000000000000000000000000,0x9c76d6cad5d57346f55853a1a575e5486e9b6045,0x4c1a316de360e08817eb88dd31a0e7305005fb65,12000000000000.0,0.01984892,0,2023-08-11T03:03:37,18.676
0xd256054ba14a2d0f186a1c9929ba50c849b149afdc41a4f77acccceb53361a92,0x0000000000000000000000000000000000000000,0x56b3e1479de0435ed6d4d5d5c78fdc0943c244fe,0x4c1a316de360e08817eb88dd31a0e7305005fb65,10000000000000.0,0.0165381,0,2023-08-10T06:33:13,20.026
0xe2c684b8ab9d517e8edf18735f802120f95de70a3d4c508a3aa4e45f023abeea,0x0000000000000000000000000000000000000000,0x08fb98669ba20b58e2655f362112950b06b16b84,0x4c1a316de360e08817eb88dd31a0e7305005fb65,11240000000000.0,0.01856439,0,2023-08-11T06:07:54,20.026
0x787c6f39a5c4df10f60f63578d4d5b195e381bfe71239308428b5bd7f9302f93,0x0000000000000000000000000000000000000000,0x9b5b7cf6ace740342387fd3eac2dee7f0305498d,0x4c1a316de360e08817eb88dd31a0e7305005fb65,11600000000000.0,0.01915898,0,2023-08-11T06:35:32,17.576
0xc7ba7e5863c84ed0e0489c485025fb59b1a7e294cb172758519761046cbc9dcf,0x0000000000000000000000000000000000000000,0xa88a6c1966c43dc1cab3efc1bf8c8b1fd8bfd323,0x4c1a316de360e08817eb88dd31a0e7305005fb65,10000000000000.0,0.01651636,0,2023-08-10T07:08:58,20.026
0x1bd6152d889c6953161344ff4c87ee8ce10a5ad7d7a18b52bc99a04a49f7279a,0x0000000000000000000000000000000000000000,0xd70f0042f95b1d6cdfebf15c434a6945b7fa515d,0x4c1a316de360e08817eb88dd31a0e7305005fb65,11000000000000.0,0.01819307,0,2023-08-11T02:15:10,16.396
0x29f2c3faef25ff8e8f3931c93db99cf09aa27b8779fccbc5310fe60888591a2e,0x0000000000000000000000000000000000000000,0x8b7cb451e1280e03e59a785e4a38ed4ac849d980,0x4c1a316de360e08817eb88dd31a0e7305005fb65,10000000000000.0,0.01652391,0,2023-08-11T10:01:23,20.026
0x861a879d33944688c6ef76df78f09007724af8c9859e74cde3a5fa780d18ab1d,0x0000000000000000000000000000000000000000,0x76079016759e85c654026689704d8f736a790128,0x4c1a316de360e08817eb88dd31a0e7305005fb65,14200000000000.0,0.02342149,0,2023-08-25T07:43:59,29.525
0xd4ea47e6b675af6189d70e9124ba092ba47c0b2bf390ee791dafebce7c44ae0d,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xace1f1c6c5c89ae3fc3209ff92e7120fb74445aa,0x4c1a316de360e08817eb88dd31a0e7305005fb65,1e+18,0.99998335,0,2023-08-26T23:19:05,57.724
0xd4ea47e6b675af6189d70e9124ba092ba47c0b2bf390ee791dafebce7c44ae0d,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xace1f1c6c5c89ae3fc3209ff92e7120fb74445aa,0x65f1303c261e34b7b99f0136ccbd58dedf6cefe9,1e+18,0.99998335,0,2023-08-26T23:19:05,57.724
0xd4ea47e6b675af6189d70e9124ba092ba47c0b2bf390ee791dafebce7c44ae0d,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xace1f1c6c5c89ae3fc3209ff92e7120fb74445aa,0xd43d2f8c0d8844154583e20fbaa30ed1c1cccdba,1e+18,0.99998335,0,2023-08-26T23:19:05,57.724
0xd4ea47e6b675af6189d70e9124ba092ba47c0b2bf390ee791dafebce7c44ae0d,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xace1f1c6c5c89ae3fc3209ff92e7120fb74445aa,0x763d7d362b59aea3858a92a302e18cd41b1252d4,1e+18,0.99998335,0,2023-08-26T23:19:05,57.724
0x23e1fa267b083f4b513a016688af4d6cd6c8ab3b96f78c195f19eb4cd7e6b762,0x0000000000000000000000000000000000000000,0x369213d336868e4517601fad29440669c7eacbde,0x5041a1c1dcc760337e99b03db60feaf5f6f6c802,600000000000000.0,1.09332257,0,2023-08-20T09:18:05,24.716
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x4f8c531df3d97c6cd437ac8dfe756975445d1161,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x0035cc37599241d007d0aba1fb931c5fa757f7a1,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x99d5ce23335bffc8289f67eb2723270776f2785e,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x97d25ce39d27fbafc60c3bf50f2675c0eed71b5c,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x4c1a316de360e08817eb88dd31a0e7305005fb65,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x65f1303c261e34b7b99f0136ccbd58dedf6cefe9,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x763d7d362b59aea3858a92a302e18cd41b1252d4,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x80b1b27e94ddbd687f5200dd48c408d7e5f53740,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0x5041a1c1dcc760337e99b03db60feaf5f6f6c802,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x712cbe870453a6d7afcd4d4b104234bb911b84d6412e3be7dee06e308b9f3e68,0x0000000000000000000000000000000000000000,0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0xd43d2f8c0d8844154583e20fbaa30ed1c1cccdba,700000000000000.0,1.16424384,0,2023-08-16T06:21:34,36.245
0x50c261d770d7ed1e42f13c239d86d1bbcd3dffab3906017d6d5d765bdeed2772,0x0000000000000000000000000000000000000000,0x57a6ecccfbe451c92266261f3960649be3febaa0,0x80b1b27e94ddbd687f5200dd48c408d7e5f53740,700000000000000.0,1.14596804,0,2023-08-23T12:04:45,42.414
0x04ea16bc0f1d7552418994b6d93f166e7371be640faddf9e5648013b092014c5,0x0000000000000000000000000000000000000000,0x05b5bf6777c2ff44797a25920234766b246df36c,0x4f8c531df3d97c6cd437ac8dfe756975445d1161,720000000000000.0,1.20038006,0,2023-08-27T18:26:42,41.915
0x3d9b3516f44226f1ea62be717cfa8f4fe00ebca7ed50e7f34beddd957e940267,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0x2dd2036c9db2ada2739509af0047c00c8b9291ef,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,1e+18,1.00063014,1,2023-08-01T14:54:31,30.218
0x0625fadeb934d6a70c7cc901e33fa199756ed4ca406ac634ef917946794a5aa8,0x0000000000000000000000000000000000000000,0xfa08f31e5ca67d22f6d9eea7d3919defce12a870,0x4f8c531df3d97c6cd437ac8dfe756975445d1161,600000000000000.0,1.00713011,0,2023-08-21T03:29:27,24.316
0x0625fadeb934d6a70c7cc901e33fa199756ed4ca406ac634ef917946794a5aa8,0x0000000000000000000000000000000000000000,0xfa08f31e5ca67d22f6d9eea7d3919defce12a870,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,600000000000000.0,1.00713011,0,2023-08-21T03:29:27,24.316
0x0625fadeb934d6a70c7cc901e33fa199756ed4ca406ac634ef917946794a5aa8,0x0000000000000000000000000000000000000000,0xfa08f31e5ca67d22f6d9eea7d3919defce12a870,0xd43d2f8c0d8844154583e20fbaa30ed1c1cccdba,600000000000000.0,1.00713011,0,2023-08-21T03:29:27,24.316
0x50de2fd888931be3c73ee5cb685d4ec20bd80063ea7428a05d142df664eadd05,0x0000000000000000000000000000000000000000,0xb20f34386f836a5a8c1c90d8bb19d744f6a1faa7,0x4c1a316de360e08817eb88dd31a0e7305005fb65,11630000000000.0,0.01917667,0,2023-08-17T06:56:55,34.955
0x53dcf64685de9a35451a59b17a27ecf223878759ced9fd875ae9086514d7f03f,0x0000000000000000000000000000000000000000,0x0924f01dd2811b49d8205df1684f9b9f4076578e,0x4c1a316de360e08817eb88dd31a0e7305005fb65,13000000000000.0,0.02149953,0,2023-08-11T03:32:32,20.026
0x97defa3ab9900e3a34d2f6677247261dd5ab9178b9d6b07c73d5561bf8576287,0x0000000000000000000000000000000000000000,0x2c5df41f3a6d1176e3c3f9c79bcb903dce002843,0x4c1a316de360e08817eb88dd31a0e7305005fb65,11700000000000.0,0.01932415,0,2023-08-11T06:56:16,20.026
0x91b1bca176bee7cc91b6d391f7e66f8c120754cae4520b370050521d960e7a40,0x0000000000000000000000000000000000000000,0xd2c41cc04eb699be26546fcbb74815bd68283a6d,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,98096800954324.0,0.16178722,0,2023-08-18T17:37:57,24.307
0xce6af0d4c340b8926d5033cd93e5c3b23a4ca8851e61cd75324b8d53dc66fc59,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0x9763771312dfed5bd8f14c224626be2af6c4102a,0x80b1b27e94ddbd687f5200dd48c408d7e5f53740,1e+18,1.00015958,1,2023-08-26T03:55:58,44.914
0x46b01d368b7b3fc1c0d5f1698395ed0055bbb772ae842ef3dab7b55067f7cdc9,0x0000000000000000000000000000000000000000,0xf44ddb1432e8f2944729048428775622e9c1afb5,0x99d5ce23335bffc8289f67eb2723270776f2785e,1600000000000000.0,2.67631635,1,2023-08-10T14:42:57,32.329
0xbb2af2c7559a32f6765bde82ab1cbbef9754f161fbd403a88b86655d753eb157,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xc9e79e67568c4303b59bae127befbfd63c427293,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,1e+18,1.000051,1,2023-08-22T13:50:44,20.576
0xbb2af2c7559a32f6765bde82ab1cbbef9754f161fbd403a88b86655d753eb157,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xc9e79e67568c4303b59bae127befbfd63c427293,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,1e+18,1.000051,1,2023-08-22T13:50:44,20.576
0xbb2af2c7559a32f6765bde82ab1cbbef9754f161fbd403a88b86655d753eb157,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1,0xc9e79e67568c4303b59bae127befbfd63c427293,0x5041a1c1dcc760337e99b03db60feaf5f6f6c802,1e+18,1.000051,1,2023-08-22T13:50:44,20.576
0xf0b5095bc811c4bd915ad21028ae8a82285a418018939710742ffd1f4ff75c50,0x0000000000000000000000000000000000000000,0x25f57fb784409b4dc99a8a52efd21c5c7423fc4a,0xfa2ba43521c72cc5594d725373b0c03fa3661922,700000000000000.0,1.15984477,0,2023-08-09T10:32:30,24.805
0xf0b5095bc811c4bd915ad21028ae8a82285a418018939710742ffd1f4ff75c50,0x0000000000000000000000000000000000000000,0x25f57fb784409b4dc99a8a52efd21c5c7423fc4a,0x0035cc37599241d007d0aba1fb931c5fa757f7a1,700000000000000.0,1.15984477,0,2023-08-09T10:32:30,24.805
0xf0b5095bc811c4bd915ad21028ae8a82285a418018939710742ffd1f4ff75c50,0x0000000000000000000000000000000000000000,0x25f57fb784409b4dc99a8a52efd21c5c7423fc4a,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,700000000000000.0,1.15984477,0,2023-08-09T10:32:30,24.805
0xf0b5095bc811c4bd915ad21028ae8a82285a418018939710742ffd1f4ff75c50,0x0000000000000000000000000000000000000000,0x25f57fb784409b4dc99a8a52efd21c5c7423fc4a,0xd43d2f8c0d8844154583e20fbaa30ed1c1cccdba,700000000000000.0,1.15984477,0,2023-08-09T10:32:30,24.805
0xf0b5095bc811c4bd915ad21028ae8a82285a418018939710742ffd1f4ff75c50,0x0000000000000000000000000000000000000000,0x25f57fb784409b4dc99a8a52efd21c5c7423fc4a,0x80b1b27e94ddbd687f5200dd48c408d7e5f53740,700000000000000.0,1.15984477,0,2023-08-09T10:32:30,24.805
0xf0b5095bc811c4bd915ad21028ae8a82285a418018939710742ffd1f4ff75c50,0x0000000000000000000000000000000000000000,0x25f57fb784409b4dc99a8a52efd21c5c7423fc4a,0x4f8c531df3d97c6cd437ac8dfe756975445d1161,700000000000000.0,1.15984477,0,2023-08-09T10:32:30,24.805
0xf0b5095bc811c4bd915ad21028ae8a82285a418018939710742ffd1f4ff75c50,0x0000000000000000000000000000000000000000,0x25f57fb784409b4dc99a8a52efd21c5c7423fc4a,0x99d5ce23335bffc8289f67eb2723270776f2785e,700000000000000.0,1.15984477,0,2023-08-09T10:32:30,24.805
0xf0b5095bc811c4bd915ad21028ae8a82285a418018939710742ffd1f4ff75c50,0x0000000000000000000000000000000000000000,0x25f57fb784409b4dc99a8a52efd21c5c7423fc4a,0x65f1303c261e34b7b99f0136ccbd58dedf6cefe9,700000000000000.0,1.15984477,0,2023-08-09T10:32:30,24.805
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0xa1f01e5cc9562ed061b0e3dddd3e82ef69a1cebd,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0x5041a1c1dcc760337e99b03db60feaf5f6f6c802,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0xfa2ba43521c72cc5594d725373b0c03fa3661922,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0x80b1b27e94ddbd687f5200dd48c408d7e5f53740,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0xd43d2f8c0d8844154583e20fbaa30ed1c1cccdba,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0x29567bdbcc92acf37ac6b56b69180857bb69f7d1,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0x0035cc37599241d007d0aba1fb931c5fa757f7a1,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0x4f8c531df3d97c6cd437ac8dfe756975445d1161,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0x5d33916dafce2fae5789abea251458e2a4c4418ce9d7812b9f97405a311ce609,0x0000000000000000000000000000000000000000,0xf58f26fde2b34ca26b6e9eb5c24ae979b45a9857,0x99d5ce23335bffc8289f67eb2723270776f2785e,700000000000000.0,1.15984477,0,2023-08-09T10:27:00,21.835
0xfcdc24f6c7c0d479f0aa51663fd44fbe703244721f8d5f82a34f5d2b0c01565f,0x0000000000000000000000000000000000000000,0xa62e276e7767f1393cd2aa682eea3b4c47dce86a,0x4f8c531df3d97c6cd437ac8dfe756975445d1161,1200000000000000.0,2.00020855,0,2023-08-20T11:23:45,15.595
